map_place_id,user_name,updated_timestamp,place_name,place_address,city,country,tags,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,number_of_recommendation_total,url_google_maps,id,owner_user_id,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS
9527361,John,2024-04-30T10:15:28.964123,Skyline,"Skyline Boulevard, 28, Seattle, US, 98101.",Seattle,US,cafe,47.625305,-122.322183,0,0,2,https://maps.google.com/?cid=5926473836816478216,27945032,102,"[{'open': 1500, 'close': 2100}]","[{'open': 1500, 'close': 2100}]","[{'open': 1500, 'close': 2100}]","[{'open': 1500, 'close': 2100}]","[{'open': 1500, 'close': 2100}]","[{'open': 1500, 'close': 2100}]","[{'open': 1100, 'close': 2100}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
54896,Sam,2024-06-15T07:22:34.358761,Stone Hearth,"Elm Street, 28, Los Angeles, US, 90001.",Los Angeles,US,"cafe, bakery",34.052235,-118.243683,0,0,2,https://maps.google.com/?cid=1597205612738276110,32054876,102,"[{'open': 600, 'close': 1200}, {'open': 1300, 'close': 1800}]","[{'open': 600, 'close': 1200}, {'open': 1300, 'close': 1800}]","[{'open': 600, 'close': 1200}, {'open': 1300, 'close': 1800}]","[{'open': 600, 'close': 1200}, {'open': 1300, 'close': 1800}]","[{'open': 600, 'close': 1300}, {'open': 1400, 'close': 1900}]","[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 1900}]","[{'open': 1400, 'close': 1900}, {'open': 0, 'close': 1300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3902356,B. Mariner,2024-07-03T15:33:00.486789,Bistro Solitaire,"Jubilee Plaza, 22, London, UK, W1G 8HT.",London,UK,"bistro, fine dining",51.513648,-0.14369,0,0,52,https://maps.google.com/?cid=10548956634985922135,21056732,569,"[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1300, 'close': 2200}]",0,0,0,20,0,5,12,0,8,[],[],[],"[{'uuid': '795de4ab-8946-4f2b-aec8-7e1b92af6b2a', 'display_name': 'Charlie', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': '912267d1-843a-4842-b2f2-160eca93d20a', 'display_name': 'Emily', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': 'f45gh67c-5478-5f45-ba90-8d3z66hi7j51', 'display_name': 'Sophie', 'type': 'PERSON', 'number_of_recommendations': 5}]","[{'uuid': '795de4ab-8946-4f2b-aec8-7e1b92af6b2a', 'display_name': 'Charlie', 'type': 'PERSON', 'number_of_recommendations': 8}, {'uuid': 'h12d5276-7560-1205-b6b3-12yuw331bc1g', 'display_name': 'Sam', 'type': 'PERSON', 'number_of_recommendations': 3}]",[],"[{'uuid': '795de4ab-8946-4f2b-aec8-7e1b92af6b2a', 'display_name': 'Charlie', 'type': 'PERSON', 'number_of_recommendations': 2}]"
2741563,John,2022-08-03T13:12:18.274436,Bistro Paris,"Champs-Élysées, 9, Paris, FR, 75008.",Paris,FR,bistro,48.87153,2.30098,0,0,96,https://maps.google.com/?cid=11223344556677889900,27415632,771,"[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 0, 'close': 200}, {'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}, {'open': 0, 'close': 200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
233888,Z. Halvorsen,2024-04-15T14:07:30.245220,Mama Mia,"Sankt Peders Stræde, 22, Copenhagen, DK, 1453",Copenhagen,DK,"pizza, pasta, restaurant",55.6796593,12.5644868,0,0,156,https://maps.google.com/?cid=7103227359618972615,26327492,558,"[{'open': 1700, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2359}, {'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2359}, {'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2200}, {'open': 1200, 'close': 2100}]",0,0,0,65,0,0,23,0,0,[],[],[],"[{'uuid': 'a925b2f8-d5cc-452c-809b-8570c39ab1e9', 'display_name': 'Leif', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': '9a41fe35-48b0-43cf-8943-55b912456db0', 'display_name': 'Emil', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': 'd2f495f1-7302-4ec5-a5e9-9a8bbf93f7a8', 'display_name': 'Erik', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '48756152-7269-473f-93ee-f24cda38526e', 'display_name': 'Lars', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[]
765823,B. Jamison,2024-12-15T12:01:06.235124,Tea Garden.,"Strand, 220, London, UK, WC2R 1BB.",London,UK,"tea shop, restaurant, bookstore",51.5126607,-0.1159699,0,0,195,https://maps.google.com/?cid=22238452429504330327,69537541,558,"[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 1000, 'close': 2000}]",0,0,0,90,3,0,0,0,0,[],[],[],"[{'uuid': '82561986-72db-5a69-ci78-20a75d7u539u', 'display_name': 'Emily', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '595ie5gh-345d-1035-7ygl-5a3s78uj9a30', 'display_name': 'Liam', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[]
330968,B. Zhang,2024-07-19T22:32:12.447564,Café Versailles,"Calle Mayor, 20, Madrid, ES, 28013.",Madrid,ES,café,40.4165,-3.704,0,0,40,https://maps.google.com/?cid=5184968274632233889,26405229,102,"[{'open': 800, 'close': 2000}]",[],"[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1000, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 1000, 'close': 1900}]",0,0,0,25,0,0,10,0,5,[],[],[],"[{'uuid': 'f5249358-e273-4b79-b557-b236c96608ee', 'display_name': 'Roberta', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': '8c717563-5287-46aa-9707-a55db6f45999', 'display_name': 'Miguel', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': 'h27v161f-50g6-94l8-b663-8cc8e6ff8c5g', 'display_name': 'Sergio', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '595ve4cf-9550-4978-9vba-6d5b90bf0d29', 'display_name': 'Maria', 'type': 'PERSON', 'number_of_recommendations': 6}]",[],"[{'uuid': '9a988c5d-3d88-4ba2-b120-25e8d8d22858', 'display_name': 'Fernando', 'type': 'PERSON', 'number_of_recommendations': 3}]"
910287,Mike,2023-11-15T14:30:05.932000,Bistro du Parc,"Place de la Republique, 7, Paris, FR, 75011.",Paris,FR,bistro,48.8674847,2.3630521,0,0,45,https://maps.google.com/?cid=12451245678212093874,28916795,336,"[{'open': 800, 'close': 1900}]","[{'open': 800, 'close': 1900}]",[],"[{'open': 800, 'close': 2200}]","[{'open': 1000, 'close': 2300}]","[{'open': 1100, 'close': 2200}]","[{'open': 1000, 'close': 2000}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
9785621,B. Johnson,2024-07-31T18:59:23.984256,Perrone & Figli,"Via di San Clemente, 12, Rome, IT, 00184.",Rome,IT,winery,41.893058,12.494569,0,0,25,https://maps.google.com/?cid=28028674654203867584,50947823,137,[],"[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]",[],0,0,1,10,2,4,6,1,5,[],[],[],"[{'uuid': '746bf2cf-6435-4287-8eda-5d2c61add962', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 4}]",[],[],"[{'uuid': '746bf2cf-6435-4287-8eda-5d2c61add962', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '746bf2cf-6435-4287-8eda-5d2c61add962', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 2}]"
6895161,B. Johnson,2024-09-15T20:14:08.150028,Cafe Zurich,"Plaza de Catalunya, 5, Barcelona, ES, 8001.",Barcelona,ES,cafe,41.385063,2.173404,0,0,2,https://maps.google.com/?cid=6896976039412256805,15678953,137,[],"[{'open': 1800, 'close': 2130}]","[{'open': 1800, 'close': 2130}]","[{'open': 1800, 'close': 2130}]","[{'open': 1730, 'close': 2230}]","[{'open': 1730, 'close': 2230}]",[],0,0,0,0,0,1,1,0,0,[],[],[],[],[],"[{'uuid': '892ce3cf-7869-5038-9edb-4d4b90af0b10', 'display_name': 'Mike', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '895cc3df-7859-5037-9eda-4d3b90af0d20', 'display_name': 'Jenny', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[]
5698124,John,2022-01-01T10:30:40.521107,The Habitat,"Brooklyn Ave, 987, Los Angeles, US, 20010.",Los Angeles,US,cafe,34.052235,-118.243683,0,0,25,https://maps.google.com/?cid=346819788315678712,986258768,558,"[{'open': 700, 'close': 2300}]","[{'open': 800, 'close': 2400}]","[{'open': 700, 'close': 2300}]","[{'open': 800, 'close': 2400}]","[{'open': 800, 'close': 2400}]","[{'open': 800, 'close': 2400}]","[{'open': 700, 'close': 2300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
7659115,J. Kendall,2022-08-15T11:41:43.153647,Luminary,"East 32nd Street, 730, Chicago, US, 60616.",Chicago,US,restaurant,41.838003,-87.626872,0,0,2,https://maps.google.com/?cid=73834076567415980542,987640192,282,[],[],[],[],[],[],[],0,0,0,0,0,1,0,1,0,[],[],[],[],[],"[{'uuid': '35feb865-92f3-426f-b959-960fd653ced1', 'display_name': 'Austin', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': 'af849aad-b219-4eae-945c-d40e27c639ae', 'display_name': 'Kendall', 'type': 'PERSON', 'number_of_recommendations': 1}]",[]
3798261,B. Frederikson,2024-04-30T11:42:23.283411,Crunchy Cafe London,"Hanover Street, 213, London, UK, W1S 1",London,UK,cafe,51.5127977,-0.1371637,0,0,2,https://maps.google.com/?cid=16296042495102328262,762348123,558,"[{'open': 800, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 800, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 800, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 800, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 800, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 900, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 900, 'close': 1600}, {'open': 1800, 'close': 2400}]",0,0,0,0,1,0,0,0,1,[],[],[],[],"[{'uuid': '561dcbab-844f-4fac-a6af-9c23041c7f5b', 'display_name': 'Travis', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],"[{'uuid': '358ce3cf-8559-4037-9eda-4d3b90af0d20', 'display_name': 'Bianca', 'type': 'PERSON', 'number_of_recommendations': 1}]"
9986754,Roman,2022-08-15T10:30:20.003890,Brioche Dorée,"West Harrison Street, 280, Chicago, US, 60607.",Chicago,US,"bakery, bistro",41.873683,-87.650711,0,0,3,https://maps.google.com/?cid=9878987987654343210,654216532,558,"[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 0, 'close': 300}, {'open': 700, 'close': 2200}]","[{'open': 100, 'close': 400}, {'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}, {'open': 0, 'close': 400}]",0,0,1,0,1,0,0,0,1,[],[],[],[],[],[],[],[],[]
6745103,B. Jones,2024-05-12T18:22:29.884211,Viva Veggie,"Albert Cuypstraat, 167G, Rotterdam, NL, 2011 AD.",Rotterdam,NL,cafe,51.9225,4.47917,0,0,37,https://maps.google.com/?cid=6222293648722115731,977644521,207,"[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2400}]","[{'open': 900, 'close': 2400}]","[{'open': 900, 'close': 2200}]",0,0,0,0,0,10,17,0,7,[],[],[],[],[],"[{'uuid': '2459dx7a-8923-4104-x9a5-3j3b53jg1y10', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '055hj1ki-8923-4104-a9a5-3j3b53jg1t30', 'display_name': 'Tom', 'type': 'PERSON', 'number_of_recommendations': 2}]"
3921642,B. Johnson,2024-01-03T11:20:40.568790,Ristorante Il Forno,"Piazza della Signoria, 7, Florence, IT, 50122",Florence,IT,"restaurant, Italian",43.76999,11.25694,0,0,52,https://maps.google.com/?cid=17856984127950061232,882046319,282,"[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2400}]","[{'open': 1200, 'close': 2400}]","[{'open': 1200, 'close': 2400}]","[{'open': 1200, 'close': 2300}]",0,0,0,28,0,0,15,0,4,[],[],[],"[{'uuid': '6a42da3b-6a99-48ab-8a8f-9b5a95b679ea', 'display_name': 'Tom', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': '2a725a8a-2b37-4ccb-9112-9ac559f48862', 'display_name': 'Leo', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '6a42da3b-6a99-48ab-8a8f-9b5a95b679ea', 'display_name': 'Tom', 'type': 'PERSON', 'number_of_recommendations': 10}, {'uuid': '1177c51f-62d8-4329-bb85-b71e14e4a0ca', 'display_name': 'Chris', 'type': 'PERSON', 'number_of_recommendations': 4}]",[],"[{'uuid': '6a42da3b-6a99-48ab-8a8f-9b5a95b679ea', 'display_name': 'Tom', 'type': 'PERSON', 'number_of_recommendations': 1}]"
8793054,Ben,2024-12-19T14:20:01.348413,Mina's Cafe,"Grachtstraat, 5, Rotterdam, NL, 2014 GH.",Rotterdam,NL,cafe,51.9228951,4.4795156,0,0,10,https://maps.google.com/?cid=3044209857395951700,736252861,569,"[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 900, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 1500}, {'open': 1000, 'close': 1000}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3256821,B. Ashton,2024-04-28T12:43:27.623719,Daley's Diner,"Pike Street, 176, Seattle, US, 98101.",Seattle,US,"diner, cafe",47.6097,-122.3331,0,0,6,https://maps.google.com/?cid=4592993864589732057,475884735,771,"[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]",0,0,0,4,0,0,0,0,2,[],[],[],"[{'uuid': '8982d2rg-fg10-567d-1c3d-d70ff5519d28', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],[],[],"[{'uuid': '4r50ce3ab-9455-4827-9ddb-3d1e98ag1g20', 'display_name': 'Anthony', 'type': 'PERSON', 'number_of_recommendations': 1}]"
9146251,B. Sutherland,2025-04-08T12:21:42.116411,Pescatore,"Queen Street, 186, Toronto, CA, M5A 1S1.",Toronto,CA,seafood restaurant,43.65107,-79.347015,0,0,3,https://maps.google.com/?cid=4832809123781295102,392612936,102,"[{'open': 1100, 'close': 1400}, {'open': 1800, 'close': 2200}]","[{'open': 1100, 'close': 1400}, {'open': 1800, 'close': 2200}]","[{'open': 1100, 'close': 1400}, {'open': 1800, 'close': 2300}]","[{'open': 1100, 'close': 1400}, {'open': 1800, 'close': 2300}]","[{'open': 1100, 'close': 1400}, {'open': 1800, 'close': 2300}]","[{'open': 1200, 'close': 1400}, {'open': 1800, 'close': 2300}]","[{'open': 1200, 'close': 1400}, {'open': 1800, 'close': 2200}]",0,0,0,0,0,0,0,0,3,[],[],[],[],[],[],[],[],"[{'uuid': '414fa4ce-8301-4f08-b8b9-4ff304197561', 'display_name': 'Benjamin', 'type': 'PERSON', 'number_of_recommendations': 3}]"
7589392,S. D'Mello,2024-05-30T13:30:17.010112,Incognito,"Market Street, 67, Houston, US, 77002.",Houston,US,restaurant,29.7579625,-95.3687251,0,0,5,https://maps.google.com/?cid=13078386883946812159,867102315,388,"[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2230}]",0,0,0,3,1,1,0,0,0,[],[],[],"[{'uuid': '2b9a5dac-7b40-3642-c82a-4d7gh6k79d24', 'display_name': 'Liam', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': '85df294a-d8b5-4272-afd7-c50f3326deb3', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '604cd438-9744-4086-8c8a-5f3c90bt0d31', 'display_name': 'Noah', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '705de4cf-7549-5077-9dd0-4a3b70at0b64', 'display_name': 'Olivia', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[]
8556612,B. Martinez,2024-07-02T19:23:00.131420,Hacienda Del Monte,"Miguel Hidalgo Street, Madrid, ES, 280004.",Madrid,ES,cafe,40.4167754,-3.7037902,0,0,89,https://maps.google.com/?cid=4713188973963725434,896742202,102,"[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 0, 'close': 100}, {'open': 900, 'close': 2200}]","[{'open': 0, 'close': 100}, {'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 1000, 'close': 2000}, {'open': 0, 'close': 100}]",0,0,0,50,0,0,0,0,30,[],[],[],"[{'uuid': '9876b6ef-aa10-567b-a01f-c20bc3978f13', 'display_name': 'Laura', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[],"[{'uuid': '7162e5cf-9125-4018-9edb-5fa3b91b0d45', 'display_name': 'Carlos', 'type': 'PERSON', 'number_of_recommendations': 1}]"
335679,B. Sullivan,2024-05-21T14:53:33.125973,Veiled in Full View,"Alexander, 27, Dublin, IR, D07 F6E3.",Dublin,IR,pub,53.3498053,-6.2603097,0,0,48,https://maps.google.com/?cid=1298857380299876251,893298271,334,"[{'open': 0, 'close': 120}, {'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 120}, {'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 120}, {'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 120}, {'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 120}, {'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 300}, {'open': 1700, 'close': 2400}]","[{'open': 1700, 'close': 2400}, {'open': 0, 'close': 300}]",0,0,0,28,0,0,7,0,0,[],[],[],"[{'uuid': '9a4fe6df-c212-4d6a-a3e7-e70db7596ed9', 'display_name': 'Thomas', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': '8935d2cf-1234-4567-8eda-2d4b90af0d20', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[]
685487,B. Anderson,2025-10-15T20:24:39.814320,The Green Yard,"Division Street, 27hs, London, UK, NW1 6EU.",London,UK,restaurant,51.5237635,-0.1355491,0,0,85,https://maps.google.com/?cid=9171067812873826246,978410526,102,"[{'open': 900, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 900, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 900, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 900, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 900, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 1000, 'close': 1300}, {'open': 1700, 'close': 2300}]","[{'open': 1000, 'close': 1300}, {'open': 1700, 'close': 2300}]",0,0,0,60,10,5,5,0,5,[],[],[],"[{'uuid': '988fd4af-2857-4623-9cd8-5b2a98ef0d67', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 7}]",[],[],"[{'uuid': '988fd4af-2857-4623-9cd8-5b2a98ef0d67', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 3}]",[],"[{'uuid': '988fd4af-2857-4623-9cd8-5b2a98ef0d67', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 2}]"
489632,John,2024-10-20T08:23:33.876543,Pancakes & Waffles,"Seaview Ln, 37, London, UK, KC2 9HL.",London,UK,"diner, bistro, breakfast joint, eatery",51.509865,-0.118092,0,0,60,https://maps.google.com/?cid=9539172711987561111,17899333,771,"[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]","[{'open': 700, 'close': 1500}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
5793103,B. Johnston,2023-08-15T13:54:42.587562,Meridian Bistro & Pub,"Caledonian Blvd, Ratho Station, GB, EH28 8AR.",Ratho Station,GB,"bistro, pub",55.938032,-3.326902,0,0,5,https://maps.google.com/?cid=1272635109265827800,17893645,569,"[{'open': 550, 'close': 2300}]","[{'open': 0, 'close': 50}, {'open': 550, 'close': 2300}]","[{'open': 0, 'close': 50}, {'open': 550, 'close': 2300}]","[{'open': 0, 'close': 50}, {'open': 550, 'close': 2300}]","[{'open': 0, 'close': 50}, {'open': 550, 'close': 2300}]","[{'open': 0, 'close': 100}, {'open': 630, 'close': 2300}]","[{'open': 630, 'close': 2300}, {'open': 0, 'close': 100}]",0,0,0,0,0,0,0,0,5,[],[],[],[],[],[],[],[],"[{'uuid': '798da4be-9241-4099-8f55-5d5b6a6f75e1', 'display_name': 'Craig', 'type': 'PERSON', 'number_of_recommendations': 4}]"
6891542,B. Jafferson,2021-09-28T21:30:12.456321,Berners St Tavern,"120-124 Berners Street, London, GB, W1T 3EF.",London,GB,"cafe, pub",51.5165301,-0.1341073,0,0,2,https://maps.google.com/?cid=16972345610023242125,89561245,207,"[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2230}]","[{'open': 1100, 'close': 2315}]","[{'open': 1100, 'close': 2315}]","[{'open': 1100, 'close': 2200}]",0,0,0,0,0,0,1,0,1,[],[],[],[],[],[],"[{'uuid': '509bd460-2912-4810-99ee-6d6e8e8d8dae', 'display_name': 'Sam', 'type': 'PERSON', 'number_of_recommendations': 1}]",,"[{'uuid': 'b5715f7c-9eaf-4e1d-825a-eb7ba97310be', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 1}]"
4792750,Oscar,2022-05-25T18:15:43.761923,Bistro Belle,"Oudegracht, 99 A, Utrecht, NL, 3511 AE.",Utrecht,NL,bistro,53.3924597,5.9039991,0,0,78,https://maps.google.com/?cid=25789903169365920299,90516503,388,"[{'open': 100, 'close': 200}, {'open': 900, 'close': 2350}]","[{'open': 100, 'close': 200}, {'open': 900, 'close': 2350}]","[{'open': 100, 'close': 200}, {'open': 900, 'close': 2350}]","[{'open': 100, 'close': 200}, {'open': 900, 'close': 2350}]","[{'open': 100, 'close': 200}, {'open': 900, 'close': 2350}]","[{'open': 100, 'close': 350}, {'open': 900, 'close': 2350}]","[{'open': 900, 'close': 2350}, {'open': 100, 'close': 350}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
4894572,John,2024-12-30T13:55:45.098452,Bistro Le Quartier,"Première Rue du Quartier, 27, Paris, FR, 75001",Paris,FR,bistro,48.8527,2.3508,35,50,120,https://maps.google.com/?cid=5222073817263355890,23856472,137,"[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]","[{'open': 1100, 'close': 500}, {'open': 1300, 'close': 2400}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
647392,B. Harrison,2022-10-10T09:03:12.815756,La Terrazza,"Via dei Mille, 53, Rome, IT, 00185.",Rome,IT,pizzeria,41.8961773,12.4988015,0,0,3,https://maps.google.com/?cid=43108415276081491620,67849012,282,[],"[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2400}]","[{'open': 1800, 'close': 2400}]","[{'open': 1800, 'close': 2400}]",0,0,0,0,0,0,0,0,3,[],[],[],[],[],[],[],[],"[{'uuid': '1256e4ad-5678-4957-8acd-1d3b90bf1d30', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 1}]"
